lsoa11,London_lsoa_22,MHI_2022,MHI_decile_2022
E01000001,E01000001,-1.161850719,1
E01000002,E01000002,-1.186593541,1
E01000003,E01000003,-0.863323298,1
E01000005,E01000005,-1.148610587,1
E01000006,E01000006,-1.064453705,1
E01000007,E01000007,-1.18412411,1
E01000008,E01000008,-1.027819535,1
E01000009,E01000009,-0.811539665,1
E01000011,E01000011,-0.871157159,1
E01000012,E01000012,-1.140128969,1
E01000013,E01000013,-0.735441882,1
E01000014,E01000014,0.0580213,3
E01000015,E01000015,-0.418609971,1
E01000016,E01000016,0.417093781,5
E01000017,E01000017,0.033365828,3
E01000018,E01000018,-0.151562046,2
E01000019,E01000019,-0.846132618,1
E01000020,E01000020,0.188134244,3
E01000021,E01000021,0.101309491,3
E01000022,E01000022,-0.060513257,2
E01000024,E01000024,-0.376736772,1
E01000025,E01000025,0.092270521,3
E01000027,E01000027,-0.00345928,3
E01000028,E01000028,0.746170238,6
E01000029,E01000029,-0.050618834,3
E01000030,E01000030,-0.505140087,1
E01000031,E01000031,-0.665390038,1
E01000032,E01000032,-0.531161052,1
E01000033,E01000033,-0.047767777,3
E01000034,E01000034,1.371651577,8
E01000035,E01000035,0.793348047,6
E01000036,E01000036,-0.070856466,2
E01000037,E01000037,-0.354098047,2
E01000038,E01000038,-0.220805642,2
E01000039,E01000039,-0.411958231,1
E01000040,E01000040,-0.442897974,1
E01000041,E01000041,-0.386619838,1
E01000042,E01000042,-0.544324423,1
E01000043,E01000043,-0.416808926,1
E01000044,E01000044,-1.230016126,1
E01000045,E01000045,-0.372880382,1
E01000046,E01000046,-0.225889099,2
E01000049,E01000049,-1.010859792,1
E01000050,E01000050,-0.76004496,1
E01000051,E01000051,-1.000203294,1
E01000052,E01000052,-0.620709281,1
E01000053,E01000053,0.686801007,6
E01000054,E01000054,0.030463315,3
E01000055,E01000055,-0.501701203,1
E01000056,E01000056,0.513524444,5
E01000057,E01000057,-0.685741737,1
E01000058,E01000058,-0.131173145,2
E01000059,E01000059,0.163188781,3
E01000060,E01000060,0.289447801,4
E01000061,E01000061,1.004062389,7
E01000062,E01000062,-0.200271142,2
E01000063,E01000063,-0.357521572,2
E01000064,E01000064,0.456619271,5
E01000065,E01000065,0.369023183,4
E01000066,E01000066,-0.814580679,1
E01000067,E01000067,-0.407052139,1
E01000068,E01000068,-0.855497909,1
E01000069,E01000069,-0.771177334,1
E01000070,E01000070,-0.737041719,1
E01000071,E01000071,-0.872688585,1
E01000072,E01000072,-0.23667838,2
E01000073,E01000073,0.156362478,3
E01000074,E01000074,-0.0148474,3
E01000075,E01000075,-0.282310177,2
E01000076,E01000076,-0.261036057,2
E01000077,E01000077,0.133820798,3
E01000078,E01000078,-0.412022986,1
E01000079,E01000079,-0.104939813,2
E01000080,E01000080,-0.257949748,2
E01000081,E01000081,-0.239505298,2
E01000082,E01000082,-0.697285141,1
E01000083,E01000083,-0.367722126,1
E01000084,E01000084,-0.246714015,2
E01000085,E01000085,-0.30568701,2
E01000086,E01000086,1.133199459,8
E01000087,E01000087,-0.566177326,1
E01000088,E01000088,-0.016679967,3
E01000089,E01000089,-0.847375974,1
E01000090,E01000090,-0.811627983,1
E01000091,E01000091,-0.452716168,1
E01000093,E01000093,-0.323304917,2
E01000094,E01000094,-0.866491762,1
E01000095,E01000095,-0.484930677,1
E01000096,E01000096,-0.679304582,1
E01000097,E01000097,0.562578975,5
E01000098,E01000098,-0.217709162,2
E01000099,E01000099,-0.620922593,1
E01000100,E01000100,-0.273372917,2
E01000101,E01000101,0.334131072,4
E01000102,E01000102,0.084778329,3
E01000103,E01000103,-0.325030735,2
E01000104,E01000104,-0.281307019,2
E01000105,E01000105,0.235104448,4
E01000106,E01000106,0.315031329,4
E01000107,E01000107,-0.317847918,2
E01000108,E01000108,-0.620987734,1
E01000110,E01000110,-0.730696776,1
E01000111,E01000111,-0.280294784,2
E01000112,E01000112,-0.461131179,1
E01000113,E01000113,-0.734566542,1
E01000114,E01000114,-0.549551802,1
E01000115,E01000115,-0.775715565,1
E01000116,E01000116,-0.356752143,2
E01000117,E01000117,0.017327335,3
E01000118,E01000118,-0.335403161,2
E01000119,E01000119,-0.577294264,1
E01000120,E01000120,-0.610749018,1
E01000121,E01000121,0.37673987,4
E01000122,E01000122,-0.658062235,1
E01000123,E01000123,-0.483831513,1
E01000124,E01000124,-0.365687246,1
E01000126,E01000126,-0.309434898,2
E01000127,E01000127,-0.544234874,1
E01000128,E01000128,-0.64251537,1
E01000129,E01000129,-0.000662715,3
E01000130,E01000130,-0.62849867,1
E01000131,E01000131,-0.477365787,1
E01000132,E01000132,-0.08746796,2
E01000133,E01000133,-0.262151635,2
E01000134,E01000134,-0.693729281,1
E01000135,E01000135,-0.190897306,2
E01000136,E01000136,-0.793371432,1
E01000137,E01000137,-0.123311797,2
E01000138,E01000138,-0.260484694,2
E01000139,E01000139,-0.833534033,1
E01000140,E01000140,-0.772514436,1
E01000141,E01000141,-0.549250132,1
E01000142,E01000142,-0.137934265,2
E01000143,E01000143,0.068290467,3
E01000144,E01000144,-0.551227379,1
E01000145,E01000145,-0.370511152,1
E01000146,E01000146,-0.645120775,1
E01000147,E01000147,-0.588873863,1
E01000150,E01000150,-0.670954663,1
E01000151,E01000151,0.060091801,3
E01000152,E01000152,-0.491139335,1
E01000153,E01000153,0.154559357,3
E01000154,E01000154,-0.250906413,2
E01000156,E01000156,-0.61702328,1
E01000157,E01000157,-0.562799912,1
E01000158,E01000158,-0.443925393,1
E01000159,E01000159,-0.476253895,1
E01000160,E01000160,-0.701085532,1
E01000161,E01000161,1.001400989,7
E01000162,E01000162,-0.038879328,3
E01000163,E01000163,-0.244243562,2
E01000164,E01000164,-0.473083802,1
E01000165,E01000165,-0.642944227,1
E01000166,E01000166,-0.338977149,2
E01000167,E01000167,0.104016456,3
E01000168,E01000168,-0.584045422,1
E01000169,E01000169,-0.283032423,2
E01000170,E01000170,-0.208042837,2
E01000171,E01000171,-0.498230977,1
E01000172,E01000172,-0.682236157,1
E01000173,E01000173,-0.742390306,1
E01000174,E01000174,0.094781368,3
E01000175,E01000175,-0.306527488,2
E01000176,E01000176,-0.096933795,2
E01000177,E01000177,0.061345864,3
E01000178,E01000178,-0.549535328,1
E01000179,E01000179,-0.685003186,1
E01000180,E01000180,-0.444654351,1
E01000181,E01000181,-0.888182673,1
E01000182,E01000182,-1.054734713,1
E01000183,E01000183,0.042608429,3
E01000184,E01000184,-0.44295076,1
E01000185,E01000185,-0.389954518,1
E01000186,E01000186,-0.811437052,1
E01000187,E01000187,-0.340430834,2
E01000188,E01000188,-0.518336638,1
E01000189,E01000189,-0.776449412,1
E01000190,E01000190,-0.580631497,1
E01000191,E01000191,-0.683185192,1
E01000192,E01000192,-0.500045769,1
E01000193,E01000193,-0.809103998,1
E01000194,E01000194,-0.739481245,1
E01000195,E01000195,-0.19787942,2
E01000196,E01000196,-0.556491475,1
E01000197,E01000197,-0.659311815,1
E01000198,E01000198,-0.031912404,3
E01000199,E01000199,-0.526030595,1
E01000200,E01000200,-0.635663385,1
E01000201,E01000201,-0.966050603,1
E01000202,E01000202,-0.707804402,1
E01000203,E01000203,-0.373169966,1
E01000204,E01000204,-0.127373165,2
E01000205,E01000205,-0.912350739,1
E01000206,E01000206,-0.492887305,1
E01000207,E01000207,-0.632557843,1
E01000208,E01000208,-0.84070899,1
E01000209,E01000209,-0.667590007,1
E01000210,E01000210,-0.719242238,1
E01000211,E01000211,-0.580767702,1
E01000212,E01000212,-0.621888131,1
E01000213,E01000213,-0.955450938,1
E01000214,E01000214,-0.782193221,1
E01000215,E01000215,-0.51776994,1
E01000216,E01000216,-0.443305528,1
E01000217,E01000217,-0.860032926,1
E01000218,E01000218,-0.663817864,1
E01000219,E01000219,-0.707248151,1
E01000220,E01000220,0.587449142,5
E01000221,E01000221,-0.159103617,2
E01000222,E01000222,-0.239165429,2
E01000223,E01000223,-0.195997737,2
E01000224,E01000224,-0.189773634,2
E01000225,E01000225,-0.574668593,1
E01000226,E01000226,-0.539054675,1
E01000227,E01000227,0.145946126,3
E01000228,E01000228,-0.696009777,1
E01000229,E01000229,-0.154635785,2
E01000230,E01000230,-0.336399489,2
E01000231,E01000231,-0.801816628,1
E01000232,E01000232,-0.258253536,2
E01000233,E01000233,-0.896673906,1
E01000234,E01000234,-0.595032837,1
E01000235,E01000235,-0.086318715,2
E01000236,E01000236,-0.297438663,2
E01000237,E01000237,-0.749792369,1
E01000238,E01000238,-0.428247528,1
E01000239,E01000239,-0.731708046,1
E01000240,E01000240,-0.619178017,1
E01000241,E01000241,-0.489484709,1
E01000242,E01000242,-0.455763137,1
E01000243,E01000243,-0.315016181,2
E01000244,E01000244,-0.575376953,1
E01000245,E01000245,-0.130871339,2
E01000246,E01000246,-0.37151496,1
E01000247,E01000247,-0.381465193,1
E01000248,E01000248,-0.047714015,3
E01000249,E01000249,-0.33043713,2
E01000250,E01000250,-0.199974707,2
E01000251,E01000251,0.06055818,3
E01000252,E01000252,-0.115144716,2
E01000253,E01000253,0.143841668,3
E01000254,E01000254,-0.367701879,1
E01000255,E01000255,0.628442724,6
E01000256,E01000256,-0.516360582,1
E01000257,E01000257,-0.250267049,2
E01000258,E01000258,-0.81552197,1
E01000259,E01000259,-0.411628163,1
E01000260,E01000260,-0.745497889,1
E01000261,E01000261,-0.4078239,1
E01000263,E01000263,-0.790676317,1
E01000264,E01000264,-0.779041861,1
E01000265,E01000265,-0.447703695,1
E01000266,E01000266,-0.615812015,1
E01000267,E01000267,-0.338207328,2
E01000268,E01000268,-0.24424856,2
E01000269,E01000269,-0.35761324,2
E01000270,E01000270,-0.305234497,2
E01000271,E01000271,-0.36331845,1
E01000272,E01000272,0.747028248,6
E01000273,E01000273,-0.191757267,2
E01000274,E01000274,-0.337801482,2
E01000275,E01000275,-0.15275863,2
E01000276,E01000276,-0.784599954,1
E01000277,E01000277,-0.536775736,1
E01000278,E01000278,-0.723415506,1
E01000279,E01000279,-0.674347045,1
E01000280,E01000280,-0.794785665,1
E01000281,E01000281,-0.537210043,1
E01000282,E01000282,-0.677145213,1
E01000283,E01000283,-0.657620611,1
E01000284,E01000284,-0.138116623,2
E01000285,E01000285,0.06822216,3
E01000286,E01000286,0.100130243,3
E01000287,E01000287,0.147396779,3
E01000288,E01000288,-0.38443087,1
E01000289,E01000289,-0.297045638,2
E01000290,E01000290,0.008142456,3
E01000291,E01000291,-0.100967969,2
E01000292,E01000292,-0.104203871,2
E01000293,E01000293,-0.458959164,1
E01000294,E01000294,0.390195617,4
E01000295,E01000295,-0.634654077,1
E01000296,E01000296,-0.789575186,1
E01000297,E01000297,-0.534152813,1
E01000298,E01000298,-0.762737073,1
E01000299,E01000299,-0.454917893,1
E01000300,E01000300,-0.577604693,1
E01000301,E01000301,-0.611003882,1
E01000302,E01000302,-0.373152971,1
E01000303,E01000303,-0.644256411,1
E01000304,E01000304,-0.685521864,1
E01000305,E01000305,-0.32969707,2
E01000306,E01000306,-0.618152648,1
E01000307,E01000307,-0.152246537,2
E01000308,E01000308,-0.71425461,1
E01000309,E01000309,-0.623858633,1
E01000310,E01000310,-0.030450325,3
E01000311,E01000311,-0.665990726,1
E01000312,E01000312,0.505504649,5
E01000313,E01000313,-0.750505845,1
E01000314,E01000314,-0.328517855,2
E01000315,E01000315,0.20818838,4
E01000316,E01000316,-0.538272955,1
E01000317,E01000317,-0.557520662,1
E01000318,E01000318,-0.471496545,1
E01000319,E01000319,-0.651742004,1
E01000320,E01000320,-0.134911727,2
E01000321,E01000321,-0.202156455,2
E01000322,E01000322,0.14059358,3
E01000323,E01000323,0.071244939,3
E01000324,E01000324,-0.334487148,2
E01000325,E01000325,-0.114558496,2
E01000326,E01000326,0.278745723,4
E01000327,E01000327,-0.076627823,2
E01000328,E01000328,0.924796836,7
E01000329,E01000329,0.23983011,4
E01000330,E01000330,0.542908151,5
E01000331,E01000331,0.292859169,4
E01000332,E01000332,0.209532433,4
E01000333,E01000333,0.558151896,5
E01000334,E01000334,0.08691823,3
E01000335,E01000335,-0.334052911,2
E01000336,E01000336,0.185617897,3
E01000337,E01000337,-0.075153776,2
E01000338,E01000338,-0.206200536,2
E01000339,E01000339,-0.205429385,2
E01000340,E01000340,-0.353508583,2
E01000341,E01000341,-0.337597118,2
E01000342,E01000342,-0.559771325,1
E01000343,E01000343,0.088283314,3
E01000344,E01000344,-0.218437467,2
E01000345,E01000345,-0.289340226,2
E01000346,E01000346,-0.091625456,2
E01000347,E01000347,-0.117373255,2
E01000348,E01000348,-0.518868953,1
E01000349,E01000349,-0.223957956,2
E01000350,E01000350,-0.27605579,2
E01000351,E01000351,-0.036443665,3
E01000352,E01000352,-0.273451868,2
E01000353,E01000353,-0.044204376,3
E01000354,E01000354,0.378781168,4
E01000355,E01000355,0.149606588,3
E01000356,E01000356,0.558399865,5
E01000357,E01000357,-0.160449855,2
E01000358,E01000358,-0.014279539,3
E01000359,E01000359,-0.409246586,1
E01000360,E01000360,0.776342096,6
E01000361,E01000361,0.008418843,3
E01000362,E01000362,0.84958487,7
E01000363,E01000363,0.183014531,3
E01000364,E01000364,0.016876552,3
E01000365,E01000365,1.564153734,9
E01000366,E01000366,-0.018847969,3
E01000367,E01000367,0.622085238,6
E01000368,E01000368,0.417296037,5
E01000369,E01000369,-0.010434581,3
E01000370,E01000370,0.246734586,4
E01000371,E01000371,-0.203195517,2
E01000372,E01000372,0.640182746,6
E01000373,E01000373,-0.134574635,2
E01000374,E01000374,0.278043204,4
E01000375,E01000375,0.242689143,4
E01000376,E01000376,0.43540987,5
E01000377,E01000377,0.35211919,4
E01000379,E01000379,0.465434104,5
E01000380,E01000380,0.60601836,5
E01000381,E01000381,0.271544847,4
E01000382,E01000382,-0.199888743,2
E01000383,E01000383,0.119454543,3
E01000384,E01000384,0.220441154,4
E01000385,E01000385,0.363968902,4
E01000386,E01000386,2.114954188,10
E01000387,E01000387,-0.251235155,2
E01000388,E01000388,-0.058830383,2
E01000389,E01000389,0.032409979,3
E01000390,E01000390,0.386166113,4
E01000391,E01000391,-0.423422666,1
E01000392,E01000392,-0.072217106,2
E01000393,E01000393,-0.143167204,2
E01000394,E01000394,0.714450902,6
E01000395,E01000395,-0.91654039,1
E01000396,E01000396,-0.637012805,1
E01000398,E01000398,-0.144054241,2
E01000399,E01000399,-0.27618856,2
E01000400,E01000400,-0.790335088,1
E01000401,E01000401,0.784368162,6
E01000402,E01000402,0.308557555,4
E01000403,E01000403,0.747526118,6
E01000404,E01000404,0.187031736,3
E01000405,E01000405,0.070414568,3
E01000406,E01000406,0.504689457,5
E01000407,E01000407,0.496613972,5
E01000408,E01000408,0.204398466,4
E01000409,E01000409,-0.76114212,1
E01000410,E01000410,-0.425310687,1
E01000411,E01000411,-0.440768559,1
E01000412,E01000412,-0.255040306,2
E01000413,E01000413,-0.650185826,1
E01000414,E01000414,-0.118806536,2
E01000415,E01000415,-0.478356716,1
E01000416,E01000416,0.376435335,4
E01000417,E01000417,0.271113616,4
E01000418,E01000418,-0.340152819,2
E01000419,E01000419,0.236502662,4
E01000420,E01000420,0.191554145,4
E01000421,E01000421,0.179139421,3
E01000422,E01000422,-0.697243196,1
E01000423,E01000423,-0.830579567,1
E01000424,E01000424,1.221075854,8
E01000425,E01000425,1.274228255,8
E01000426,E01000426,-0.193221787,2
E01000427,E01000427,0.146509873,3
E01000428,E01000428,2.310705875,10
E01000429,E01000429,0.467230702,5
E01000430,E01000430,-0.30150651,2
E01000431,E01000431,0.277145295,4
E01000433,E01000433,0.456101883,5
E01000434,E01000434,0.369085567,4
E01000435,E01000435,0.234120354,4
E01000436,E01000436,-0.330936348,2
E01000437,E01000437,-0.39349546,1
E01000438,E01000438,0.017649705,3
E01000439,E01000439,0.087487074,3
E01000440,E01000440,-0.165095595,2
E01000441,E01000441,0.553061156,5
E01000442,E01000442,0.005898726,3
E01000443,E01000443,0.282977161,4
E01000444,E01000444,-0.256371412,2
E01000445,E01000445,-0.284328406,2
E01000446,E01000446,-0.303388433,2
E01000447,E01000447,-0.025715,3
E01000448,E01000448,-0.078652815,2
E01000449,E01000449,0.167841726,3
E01000450,E01000450,-0.244312839,2
E01000451,E01000451,-0.336003184,2
E01000452,E01000452,-0.454965871,1
E01000453,E01000453,-0.491755712,1
E01000454,E01000454,0.017406514,3
E01000455,E01000455,-0.722777929,1
E01000456,E01000456,-0.167254183,2
E01000457,E01000457,0.215772436,4
E01000458,E01000458,0.181590341,3
E01000459,E01000459,0.401325769,4
E01000460,E01000460,-0.328106791,2
E01000461,E01000461,-0.205048179,2
E01000462,E01000462,1.387679383,8
E01000463,E01000463,-0.312678115,2
E01000464,E01000464,-0.014874689,3
E01000465,E01000465,0.145425879,3
E01000466,E01000466,-0.404167486,1
E01000467,E01000467,0.091024013,3
E01000468,E01000468,-0.28715732,2
E01000469,E01000469,-0.161487673,2
E01000470,E01000470,-0.030643129,3
E01000471,E01000471,-1.109384554,1
E01000472,E01000472,-1.074181888,1
E01000473,E01000473,-1.042956296,1
E01000474,E01000474,-1.224697009,1
E01000475,E01000475,-1.027510212,1
E01000476,E01000476,-0.821619228,1
E01000477,E01000477,-1.356490294,1
E01000478,E01000478,-0.576016046,1
E01000479,E01000479,0.103045444,3
E01000480,E01000480,-0.462197042,1
E01000481,E01000481,-0.103594829,2
E01000483,E01000483,-0.128719344,2
E01000484,E01000484,-0.450255475,1
E01000485,E01000485,0.929604509,7
E01000486,E01000486,-0.800453719,1
E01000487,E01000487,-0.582294304,1
E01000488,E01000488,-0.500063065,1
E01000489,E01000489,-0.060145824,2
E01000490,E01000490,-0.075299592,2
E01000491,E01000491,-0.422030056,1
E01000492,E01000492,-0.614597893,1
E01000493,E01000493,-0.549486387,1
E01000494,E01000494,-0.143068827,2
E01000495,E01000495,0.843572689,7
E01000497,E01000497,-0.36621878,1
E01000498,E01000498,-0.183948828,2
E01000499,E01000499,-0.631364932,1
E01000501,E01000501,0.052519803,3
E01000502,E01000502,-0.482696484,1
E01000503,E01000503,-0.183323896,2
E01000504,E01000504,-0.246983904,2
E01000505,E01000505,-0.762146082,1
E01000506,E01000506,-0.589798252,1
E01000507,E01000507,-0.823000081,1
E01000508,E01000508,0.195601192,4
E01000509,E01000509,1.060315709,7
E01000510,E01000510,0.28819941,4
E01000511,E01000511,-0.352723019,2
E01000512,E01000512,-0.593370786,1
E01000513,E01000513,-0.409967105,1
E01000514,E01000514,-0.720945991,1
E01000515,E01000515,-0.417842137,1
E01000516,E01000516,-0.401899264,1
E01000517,E01000517,-0.740412119,1
E01000518,E01000518,-0.071984836,2
E01000519,E01000519,-0.251394835,2
E01000520,E01000520,0.068736195,3
E01000521,E01000521,0.320987551,4
E01000522,E01000522,-0.041259024,3
E01000523,E01000523,-0.562698607,1
E01000524,E01000524,0.058200582,3
E01000525,E01000525,-0.098769224,2
E01000526,E01000526,0.38319188,4
E01000527,E01000527,0.10201252,3
E01000528,E01000528,-0.080443652,2
E01000530,E01000530,-0.642991168,1
E01000531,E01000531,-0.013716257,3
E01000532,E01000532,-0.371022274,1
E01000533,E01000533,0.09124324,3
E01000534,E01000534,0.262360475,4
E01000535,E01000535,-0.679549794,1
E01000536,E01000536,-0.700614532,1
E01000538,E01000538,-0.735914785,1
E01000539,E01000539,-0.394572215,1
E01000540,E01000540,-0.870321125,1
E01000541,E01000541,-0.675574718,1
E01000543,E01000543,-0.563739113,1
E01000544,E01000544,-0.123297584,2
E01000545,E01000545,0.249405512,4
E01000546,E01000546,0.081632357,3
E01000547,E01000547,0.253239336,4
E01000548,E01000548,0.005214126,3
E01000549,E01000549,-0.464865338,1
E01000550,E01000550,0.612800445,5
E01000551,E01000551,0.211276079,4
E01000552,E01000552,-0.166037154,2
E01000553,E01000553,-0.439326033,1
E01000554,E01000554,-0.44882084,1
E01000555,E01000555,-0.166025286,2
E01000556,E01000556,-0.433006453,1
E01000557,E01000557,-0.399387581,1
E01000558,E01000558,-0.444644541,1
E01000559,E01000559,-0.539800187,1
E01000560,E01000560,-0.38110413,1
E01000561,E01000561,-0.254227723,2
E01000562,E01000562,-1.199532593,1
E01000563,E01000563,-0.970400512,1
E01000564,E01000564,-1.417291468,1
E01000565,E01000565,-0.457298693,1
E01000566,E01000566,-0.848277671,1
E01000567,E01000567,0.018999266,3
E01000568,E01000568,-0.876580958,1
E01000569,E01000569,-1.042564611,1
E01000570,E01000570,-0.299777382,2
E01000571,E01000571,0.48590567,5
E01000572,E01000572,-0.554379645,1
E01000573,E01000573,-0.783829849,1
E01000574,E01000574,-1.053605998,1
E01000575,E01000575,-1.289915985,1
E01000576,E01000576,-0.316461113,2
E01000577,E01000577,-0.327158659,2
E01000578,E01000578,0.293174592,4
E01000579,E01000579,-0.272208267,2
E01000580,E01000580,-0.18586327,2
E01000581,E01000581,-0.46749879,1
E01000582,E01000582,-0.636513254,1
E01000583,E01000583,-0.18040072,2
E01000584,E01000584,-0.748281612,1
E01000585,E01000585,-0.761842765,1
E01000586,E01000586,-0.363872855,1
E01000587,E01000587,0.123226263,3
E01000589,E01000589,-0.551823545,1
E01000590,E01000590,-0.118915642,2
E01000591,E01000591,-0.786197716,1
E01000592,E01000592,-0.389231788,1
E01000593,E01000593,-0.904871182,1
E01000594,E01000594,-0.983715184,1
E01000595,E01000595,-0.135140777,2
E01000596,E01000596,0.071428934,3
E01000599,E01000599,0.55624698,5
E01000601,E01000601,0.8819726,7
E01000602,E01000602,-0.365765322,1
E01000603,E01000603,0.04820069,3
E01000604,E01000604,0.023279146,3
E01000605,E01000605,0.103256988,3
E01000606,E01000606,-0.922845684,1
E01000607,E01000607,-1.093793819,1
E01000608,E01000608,-0.674142674,1
E01000609,E01000609,-0.533138538,1
E01000610,E01000610,-0.655728013,1
E01000611,E01000611,-1.241357402,1
E01000612,E01000612,-0.834733451,1
E01000613,E01000613,-0.336136326,2
E01000615,E01000615,-0.038724889,3
E01000616,E01000616,-0.751527888,1
E01000617,E01000617,0.932046907,7
E01000618,E01000618,-0.448971321,1
E01000619,E01000619,-0.994364486,1
E01000620,E01000620,-0.512504325,1
E01000621,E01000621,-0.53365764,1
E01000622,E01000622,-0.345676881,2
E01000623,E01000623,-0.662263853,1
E01000624,E01000624,-0.501353291,1
E01000625,E01000625,0.191121614,4
E01000626,E01000626,0.177397841,3
E01000627,E01000627,-0.191621388,2
E01000628,E01000628,0.708327227,6
E01000629,E01000629,-0.787143615,1
E01000630,E01000630,-0.865210543,1
E01000631,E01000631,-1.443981655,1
E01000632,E01000632,-1.290418926,1
E01000633,E01000633,-1.248761114,1
E01000634,E01000634,-0.816145515,1
E01000636,E01000636,-1.086993305,1
E01000637,E01000637,-0.478179715,1
E01000638,E01000638,-0.564807291,1
E01000639,E01000639,-0.876455884,1
E01000640,E01000640,-0.795812611,1
E01000641,E01000641,0.043052755,3
E01000642,E01000642,-0.36190857,1
E01000643,E01000643,0.879353039,7
E01000644,E01000644,-0.580547928,1
E01000645,E01000645,-0.42817939,1
E01000646,E01000646,0.028059241,3
E01000647,E01000647,-0.58822367,1
E01000648,E01000648,0.390285929,4
E01000649,E01000649,-0.386307829,1
E01000650,E01000650,0.071043197,3
E01000651,E01000651,2.681790661,10
E01000652,E01000652,-0.404570369,1
E01000653,E01000653,0.041505799,3
E01000654,E01000654,-0.181287942,2
E01000655,E01000655,-0.009714431,3
E01000656,E01000656,-0.071818453,2
E01000657,E01000657,0.318970084,4
E01000658,E01000658,0.454816841,5
E01000659,E01000659,-0.123161051,2
E01000661,E01000661,0.627814569,6
E01000662,E01000662,0.154527195,3
E01000663,E01000663,0.010844886,3
E01000664,E01000664,0.252838578,4
E01000665,E01000665,0.199186474,4
E01000666,E01000666,0.059960134,3
E01000667,E01000667,0.01766738,3
E01000668,E01000668,0.886423355,7
E01000669,E01000669,-0.150623845,2
E01000670,E01000670,-0.393344983,1
E01000671,E01000671,-0.154617585,2
E01000672,E01000672,0.018621841,3
E01000673,E01000673,-0.175162025,2
E01000674,E01000674,-0.000111445,3
E01000676,E01000676,-0.044826156,3
E01000677,E01000677,-0.506568013,1
E01000678,E01000678,-0.229271021,2
E01000679,E01000679,-0.055244668,2
E01000680,E01000680,-0.246787086,2
E01000681,E01000681,-0.277956984,2
E01000682,E01000682,-0.351664758,2
E01000683,E01000683,-0.373813304,1
E01000684,E01000684,-0.774751067,1
E01000685,E01000685,-0.190290208,2
E01000686,E01000686,0.447130453,5
E01000687,E01000687,-0.225878246,2
E01000688,E01000688,-0.437802389,1
E01000689,E01000689,0.277171204,4
E01000690,E01000690,-0.416187223,1
E01000691,E01000691,0.200271225,4
E01000692,E01000692,0.061377642,3
E01000693,E01000693,1.016433174,7
E01000694,E01000694,0.041441436,3
E01000695,E01000695,-0.258186665,2
E01000696,E01000696,-0.04068955,3
E01000697,E01000697,-0.329390321,2
E01000698,E01000698,-0.00518904,3
E01000699,E01000699,0.034294281,3
E01000700,E01000700,-0.006053186,3
E01000701,E01000701,-0.473942135,1
E01000702,E01000702,-0.486715786,1
E01000703,E01000703,-0.320964001,2
E01000704,E01000704,-0.005402265,3
E01000705,E01000705,-0.136544531,2
E01000706,E01000706,-0.075194095,2
E01000707,E01000707,-0.406198952,1
E01000708,E01000708,-0.010164391,3
E01000709,E01000709,0.57330263,5
E01000710,E01000710,-0.243138753,2
E01000711,E01000711,-0.297375239,2
E01000712,E01000712,-0.253468746,2
E01000713,E01000713,-0.608989704,1
E01000714,E01000714,-0.448588576,1
E01000715,E01000715,0.148434306,3
E01000716,E01000716,1.136284524,8
E01000717,E01000717,-0.162932666,2
E01000718,E01000718,-0.44570612,1
E01000719,E01000719,0.797086594,6
E01000720,E01000720,1.22056151,8
E01000721,E01000721,0.69123477,6
E01000722,E01000722,0.683886802,6
E01000723,E01000723,0.114443063,3
E01000724,E01000724,0.515071837,5
E01000725,E01000725,0.920780276,7
E01000726,E01000726,0.823072339,6
E01000727,E01000727,0.376402249,4
E01000728,E01000728,1.119384939,8
E01000729,E01000729,0.921789804,7
E01000730,E01000730,0.759014444,6
E01000731,E01000731,0.426146112,5
E01000732,E01000732,0.244465746,4
E01000733,E01000733,0.470848629,5
E01000734,E01000734,-0.28816725,2
E01000735,E01000735,0.644629393,6
E01000736,E01000736,0.793003986,6
E01000737,E01000737,1.024560274,7
E01000738,E01000738,1.303027069,8
E01000739,E01000739,1.498446359,9
E01000741,E01000741,0.381679503,4
E01000742,E01000742,-0.25476719,2
E01000743,E01000743,1.364271602,8
E01000744,E01000744,1.123466715,8
E01000745,E01000745,-0.155820259,2
E01000746,E01000746,-0.095096733,2
E01000747,E01000747,0.12770528,3
E01000750,E01000750,0.585160747,5
E01000751,E01000751,0.034819593,3
E01000752,E01000752,0.136182554,3
E01000753,E01000753,0.042936923,3
E01000754,E01000754,-0.096109561,2
E01000755,E01000755,-0.219375962,2
E01000756,E01000756,-0.191811958,2
E01000757,E01000757,-0.183636146,2
E01000758,E01000758,-0.345826774,2
E01000759,E01000759,-0.013619466,3
E01000760,E01000760,0.610909399,5
E01000761,E01000761,-0.082473708,2
E01000762,E01000762,-0.343307657,2
E01000763,E01000763,-0.204701143,2
E01000764,E01000764,0.020165524,3
E01000765,E01000765,0.115055966,3
E01000766,E01000766,-0.30870351,2
E01000767,E01000767,-0.124837869,2
E01000768,E01000768,-0.167888903,2
E01000769,E01000769,0.395977113,4
E01000770,E01000770,0.112070683,3
E01000771,E01000771,-0.124766951,2
E01000772,E01000772,0.224498647,4
E01000773,E01000773,0.039011589,3
E01000774,E01000774,-0.437899996,1
E01000775,E01000775,-0.037570581,3
E01000777,E01000777,-0.058774663,2
E01000778,E01000778,0.066603369,3
E01000779,E01000779,0.604806253,5
E01000780,E01000780,0.052466823,3
