MHI_2022,LSOA22
2.579917182,E01007257
0.143860139,E01007258
0.745798883,E01007259
0.321314955,E01007260
0.577094945,E01007261
0.154352346,E01007262
1.025598675,E01007263
0.570097734,E01007264
0.802010858,E01007265
0.683588402,E01007266
0.896293104,E01007267
1.307859184,E01007268
3.046030501,E01007269
2.828113345,E01007270
2.733376494,E01007271
3.606273971,E01007272
3.208130568,E01007273
3.603859609,E01007274
2.301611897,E01007275
1.551958608,E01007276
2.021123986,E01007277
2.58683282,E01007278
0.562548401,E01007279
0.677754804,E01007280
0.372781388,E01007281
0.399652464,E01007282
0.411824528,E01007283
0.73210725,E01007284
1.040592113,E01007285
0.980603759,E01007286
1.514876085,E01007287
1.377291578,E01007288
3.156594912,E01007289
3.499345975,E01007290
3.494841117,E01007291
3.284213343,E01007292
3.606845481,E01007293
2.295693247,E01007294
2.472842153,E01007295
3.185646303,E01007296
1.479619414,E01007297
1.141242904,E01007298
1.19685528,E01007299
2.232783298,E01007300
1.367593754,E01007301
1.288982324,E01007302
3.112801715,E01007303
3.125556925,E01007304
1.045284846,E01007305
1.353811926,E01007306
1.304918183,E01007307
1.087445283,E01007308
1.025823791,E01007309
1.005116618,E01007310
1.264671233,E01007311
1.466846414,E01007312
1.959781783,E01007313
1.751032258,E01007314
0.9561076,E01007315
1.435450401,E01007316
1.827881065,E01007317
2.232941815,E01007318
0.70295778,E01007319
1.222414537,E01007320
1.051041607,E01007321
2.080669066,E01007322
2.152371175,E01007323
2.200570632,E01007324
2.445151871,E01007325
2.639794645,E01007326
2.878261059,E01007327
2.099808847,E01007328
2.468576156,E01007329
2.088705083,E01007330
1.925190828,E01007331
3.457260568,E01007332
1.944648497,E01007333
0.88284995,E01007334
2.252008709,E01007335
1.95119086,E01007336
1.804757324,E01007337
3.386846944,E01007338
2.425877113,E01007339
1.504677622,E01007340
2.190195723,E01007341
1.847431093,E01007342
2.553520658,E01007343
1.89178939,E01007344
3.072038316,E01007345
1.763127436,E01007346
1.942753139,E01007347
1.955949597,E01007348
2.521992402,E01007349
1.340938249,E01007350
1.70774542,E01007351
1.800718796,E01007352
2.122695935,E01007353
1.44006197,E01007354
1.03833501,E01007355
2.481732537,E01007356
3.076224316,E01007357
1.276809691,E01007358
1.501903747,E01007359
1.572467491,E01007360
2.778517029,E01007361
1.163179587,E01007362
2.108358701,E01007363
1.688697567,E01007364
2.219820482,E01007365
0.983715137,E01007366
1.330544883,E01007367
2.589611557,E01007368
1.947243075,E01007369
2.341146267,E01007370
1.359173384,E01007371
2.417678661,E01007372
2.270510193,E01007373
1.681949324,E01007374
2.955313878,E01007375
2.748071385,E01007376
1.574951301,E01007377
2.961804101,E01007378
1.120049434,E01007379
1.038985438,E01007380
1.171245794,E01007381
1.062717156,E01007382
0.493250734,E01007383
0.663797956,E01007384
3.57254789,E01007385
0.930211125,E01007386
1.269311938,E01007387
1.638799035,E01007388
1.710496112,E01007389
1.80496885,E01007390
3.339994508,E01007391
2.648122137,E01007392
3.049947739,E01007393
2.56504432,E01007394
1.502041488,E01007395
1.894251661,E01007396
3.754591223,E01007397
2.353423152,E01007398
1.533692247,E01007399
1.228755927,E01007400
2.125982652,E01007402
2.849529342,E01007403
1.431589696,E01007404
2.108370081,E01007405
2.405630271,E01007406
1.920124386,E01007408
1.657200853,E01007409
2.446831822,E01007410
3.019584137,E01007411
3.746670232,E01007413
2.139204174,E01007414
1.869521799,E01007415
2.028862575,E01007416
1.868483874,E01007417
0.836610952,E01007418
0.683321659,E01007419
0.869899213,E01007420
0.588731976,E01007421
0.286954236,E01007422
0.507948282,E01007423
1.497154278,E01007424
0.481757467,E01007425
0.941974033,E01007426
0.66060749,E01007427
0.553898858,E01007428
1.722357106,E01007429
0.437804666,E01007430
0.733865005,E01007431
0.89714815,E01007432
1.31478035,E01007433
1.323707665,E01007434
2.620297262,E01007435
1.527340271,E01007436
1.669673358,E01007437
1.974635617,E01007438
0.322974229,E01007439
2.132393952,E01007440
1.232358225,E01007441
0.840690621,E01007442
1.698962024,E01007443
2.105161342,E01007444
1.779341313,E01007445
1.420573771,E01007446
1.480798574,E01007447
1.040975548,E01007448
2.14485613,E01007449
2.510863491,E01007450
1.494675282,E01007451
1.312116555,E01007452
2.14489411,E01007453
1.298371584,E01007455
1.168993225,E01007456
1.748212405,E01007457
1.9540561,E01007458
2.441551124,E01007459
1.599862215,E01007460
2.680942956,E01007461
2.449862094,E01007462
3.440519304,E01007463
0.869287103,E01007464
1.500774595,E01007465
0.904499236,E01007466
0.8135014,E01007467
0.331343436,E01007468
0.400926846,E01007469
0.692648234,E01007470
0.633068813,E01007471
1.182596169,E01007472
1.030868543,E01007473
1.605668264,E01007474
0.49306368,E01007475
0.831817733,E01007476
0.725587799,E01007477
0.693499286,E01007478
1.10739,E01007479
0.828632204,E01007480
1.931546166,E01007482
0.436684999,E01007483
0.999183163,E01007484
0.178555303,E01007485
0.872210554,E01007486
0.653251655,E01007487
0.778882931,E01007488
1.10261251,E01007489
0.649408737,E01007490
0.746300011,E01007491
0.900828976,E01007492
0.751833269,E01007493
1.041770609,E01007494
1.142441952,E01007495
1.467253945,E01007496
1.062686541,E01007497
1.398005971,E01007498
2.156848578,E01007499
1.187961627,E01007500
0.958075339,E01007501
0.738793563,E01034242
0.398545426,E01007503
0.405089671,E01007504
0.580250749,E01007505
1.068856801,E01007506
0.62553171,E01007507
1.541002,E01007508
1.784053106,E01007509
1.066265633,E01007510
1.174576511,E01007511
0.469775986,E01007512
0.929715289,E01007513
0.721675368,E01007514
0.551994684,E01007515
0.388961484,E01007516
0.656253219,E01007517
0.369988797,E01007518
0.463438173,E01007519
0.485398155,E01007520
1.077690879,E01007521
1.817849536,E01007522
0.342636052,E01007523
0.374448035,E01007524
1.19905638,E01007525
0.493711231,E01007526
0.172137827,E01034240
0.799150439,E01007528
1.025249566,E01007529
0.475940365,E01007530
1.143706058,E01007531
0.945612363,E01007532
0.784507743,E01007533
1.11481437,E01007534
1.543183792,E01007535
0.868584765,E01007536
0.847259184,E01007537
1.582753531,E01007538
1.859602704,E01007539
1.082875781,E01007540
1.287920587,E01007541
1.689271412,E01007542
2.014616576,E01007543
2.076936194,E01007544
1.889610809,E01007545
1.305629674,E01007546
1.999692299,E01007547
0.776907169,E01007548
2.024638408,E01007549
1.382502408,E01007550
0.70060807,E01007551
0.721982231,E01007552
0.761630625,E01007553
-0.102963112,E01007554
0.361412488,E01007555
0.278485785,E01007556
0.032754323,E01007557
0.344049072,E01007558
0.34636192,E01007559
0.550502793,E01007560
1.672411136,E01007561
0.012292994,E01007562
0.575916968,E01007563
0.666943764,E01007564
0.405698696,E01007565
0.999222229,E01007566
0.358414299,E01007567
0.841362098,E01007568
0.430605,E01007569
0.362189173,E01007570
0.955152484,E01007571
1.265168558,E01007572
1.863645831,E01007573
2.555552951,E01007574
1.744249328,E01007575
1.209559016,E01007576
2.357096287,E01007577
1.29394481,E01007578
1.03350431,E01007579
1.569598392,E01007580
0.12097709,E01007581
0.231472683,E01007582
0.508323135,E01007583
0.575977563,E01007584
1.007194213,E01007585
0.542733643,E01007586
0.760567288,E01007587
0.056436175,E01007588
0.477568132,E01007589
2.081449397,E01007590
0.795852184,E01007591
0.856560029,E01007592
1.142191476,E01007593
0.388741416,E01007594
1.335125403,E01007595
0.475762624,E01007596
1.112148925,E01007597
0.77370778,E01007598
0.013839492,E01007599
0.164127527,E01007600
0.227446809,E01007601
0.261915847,E01007602
0.35328843,E01007603
0.487971139,E01007604
0.953350192,E01007605
0.237107781,E01007606
1.157114472,E01007607
0.178348123,E01034244
0.09031722,E01007609
0.144891889,E01007610
0.656732817,E01007611
0.18993411,E01007612
0.596594362,E01007613
0.18447133,E01007614
0.240932926,E01007615
0.680821902,E01007616
0.385614257,E01007617
0.429281894,E01007618
0.336947487,E01007619
0.753901038,E01007620
0.263846714,E01007621
0.51765897,E01007622
1.460836468,E01007623
0.193036487,E01007624
0.449260554,E01007625
1.68786445,E01007626
1.42392056,E01007627
1.530378097,E01007628
1.250050444,E01007629
0.700446403,E01007630
0.250905261,E01007631
0.339374737,E01007632
0.670834632,E01007633
0.757400041,E01007634
0.659524271,E01007635
0.722727923,E01007636
0.646689537,E01007637
0.696211757,E01007638
1.98503472,E01007639
0.273395507,E01007640
0.676509398,E01007641
0.699681614,E01007642
0.606473786,E01007643
0.341428825,E01007644
0.700677541,E01034238
1.348793004,E01007646
1.284829789,E01007647
1.020586765,E01034236
0.290164256,E01007649
1.164316918,E01007650
0.574264051,E01007651
0.862860457,E01007652
0.253202343,E01007653
1.13178949,E01007654
0.773361729,E01007655
0.683035672,E01007656
1.173062824,E01007657
1.08298221,E01007658
1.222796218,E01007659
2.38068987,E01007660
0.921150445,E01007661
2.653683845,E01007662
1.06052343,E01007663
1.176199504,E01007664
0.878063824,E01034248
1.032705372,E01007666
1.516550287,E01007667
2.26454429,E01007668
1.056985242,E01007669
0.825954215,E01007670
0.933012433,E01007671
0.920283197,E01007672
2.357998286,E01007673
1.13341813,E01007674
1.424259949,E01007675
1.510295233,E01007676
3.91491411,E01007677
1.099949271,E01007678
1.383657628,E01007679
1.610597972,E01007680
1.494451107,E01007681
1.329210507,E01007682
1.591756006,E01007683
1.185045773,E01007684
1.165055869,E01007685
1.79276816,E01007686
1.636239893,E01007687
1.344310147,E01007688
1.421023527,E01007689
0.763848048,E01007690
0.854248332,E01007691
1.475641601,E01007692
1.757070866,E01034246
2.155154491,E01007694
1.730931825,E01007695
1.425274081,E01007696
2.76802584,E01007697
1.407360778,E01007698
1.011755023,E01007699
0.831592908,E01007700
1.510472948,E01007701
1.577706412,E01007702
1.218286419,E01007703
1.467555462,E01007704
0.542311538,E01007705
1.016696711,E01007706
1.108679487,E01007707
2.678502429,E01007708
0.729581472,E01007709
0.667603039,E01007710
1.612745059,E01007711
0.825824022,E01007712
1.564916773,E01007713
2.67104862,E01007714
1.93991916,E01007715
2.201857363,E01007716
2.229486675,E01007717
2.072873346,E01007718
2.888610076,E01007719
1.765234389,E01007720
2.871179673,E01007721
2.012117407,E01007723
1.000873019,E01007724
2.471174662,E01007725
2.608153954,E01007726
3.128277409,E01007727
2.192600209,E01007728
3.67307184,E01007729
3.23480674,E01007730
2.972868337,E01007731
2.873535703,E01007732
2.935867062,E01007733
2.116035571,E01007734
1.788326324,E01007735
2.330909602,E01007736
1.643752852,E01007737
2.260869141,E01007738
2.519487607,E01007739
2.344381378,E01007740
1.207433773,E01007741
1.357149211,E01007742
0.789555606,E01007743
1.719389995,E01007744
1.347101452,E01007745
1.264267863,E01007746
1.802495755,E01007747
1.363079982,E01007748
1.102853273,E01007749
1.301780484,E01007750
1.126986957,E01007751
0.940994675,E01007752
1.5968201,E01007753
0.805505371,E01007754
1.136526622,E01007755
1.024664205,E01007756
1.318258317,E01007757
1.521057157,E01007758
1.901778726,E01007759
1.591814087,E01007760
1.591511069,E01007761
1.821931966,E01007762
2.533885735,E01007763
2.142833493,E01007764
0.953467064,E01007765
1.553876516,E01007766
2.341485825,E01007767
1.586148554,E01007768
0.370905707,E01007769
1.534372939,E01007770
1.233827175,E01007771
1.301823575,E01007772
1.881124461,E01007773
1.33798196,E01007774
2.251010963,E01007775
1.409119098,E01007776
1.573225762,E01007777
1.74066113,E01007778
1.266993152,E01007779
1.615841494,E01007780
1.747578369,E01007781
1.7112641,E01007782
2.320678123,E01007783
2.64396321,E01007784
1.547752278,E01007785
3.377350859,E01007786
1.286041829,E01034251
1.43840572,E01007788
2.455577807,E01007789
2.870414113,E01007790
2.452561864,E01007791
0.829777318,E01007792
1.694596218,E01007793
1.700190752,E01007794
1.201241395,E01007795
2.810228434,E01007796
1.36923052,E01007797
1.367912007,E01007798
1.798844684,E01007799
2.87388683,E01007800
0.552322208,E01007801
0.526451076,E01007802
0.737577543,E01007803
1.86901094,E01007804
1.781840907,E01007805
2.09750127,E01007806
1.342834984,E01007807
0.379523176,E01007808
2.435751215,E01007809
1.388519723,E01007810
1.131566553,E01007811
1.993004476,E01007812
1.261603303,E01034253
1.956817633,E01034253
1.990952213,E01007815
1.944000533,E01007816
2.060995548,E01007817
0.959642004,E01007818
1.68685052,E01007819
1.975953433,E01007820
2.749207327,E01007821
2.961903054,E01007822
1.82874793,E01007823
0.420301549,E01007824
1.73273296,E01007825
0.672676713,E01007826
0.593717365,E01007827
0.807589965,E01007828
0.443293762,E01007829
2.928896716,E01007830
1.488500011,E01007831
0.566521512,E01007832
1.518171943,E01007833
0.856264226,E01007834
1.208976084,E01007835
1.216060534,E01007836
1.17081255,E01007838
0.789401713,E01007839
1.768408363,E01007841
1.567926583,E01007842
1.534335689,E01007843
0.263227068,E01007846
1.555694298,E01007847
2.584628619,E01007848
1.126396005,E01007849
1.286654612,E01007850
0.950471871,E01007851
1.063386291,E01007852
1.762503356,E01007853
1.244270306,E01007854
1.616685491,E01007855
1.734675961,E01007856
1.8899783,E01007857
-0.149181525,E01007858
-0.938860146,E01034843
-0.370073089,E01034843
-0.456673829,E01007861
-1.179394137,E01007862
-0.472701078,E01007863
-0.793192843,E01007864
-0.40787163,E01007865
-0.563523574,E01007866
-0.489466253,E01007867
2.01330218,E01007868
1.043406902,E01007869
1.856774886,E01007870
1.885763106,E01007871
1.98652332,E01007872
0.970116266,E01007873
1.408152396,E01007874
1.067574689,E01007875
2.557723634,E01034842
1.410868444,E01007878
1.63718008,E01007879
1.505886687,E01007881
0.641393007,E01007882
0.804495115,E01007883
1.440979695,E01007885
1.562517523,E01007886
1.230312319,E01007887
0.917702957,E01007888
1.034547273,E01007889
1.44461941,E01007890
1.041925654,E01007891
1.886929915,E01007892
0.79361335,E01007893
2.663276672,E01007894
2.917126427,E01007895
0.887080691,E01007896
0.885900765,E01007897
0.899874008,E01007898
0.829353132,E01007899
1.283335481,E01007900
1.979195931,E01007901
0.985880144,E01007902
0.598376129,E01007903
1.235028163,E01007904
0.164611212,E01007905
0.107799044,E01007906
0.048641769,E01007907
0.267383497,E01007908
0.908943012,E01007909
1.75494534,E01007910
1.110339786,E01007911
1.566848523,E01007912
0.617517972,E01007913
0.20898737,E01007914
0.30319019,E01007915
1.702687122,E01007916
0.936602122,E01007917
0.093344201,E01007918
2.335500869,E01007919
0.174128857,E01007920
0.32904918,E01007921
0.41719921,E01007922
0.241255484,E01007923
1.03022212,E01007924
0.554290105,E01007925
-0.15050156,E01007926
-0.208538344,E01007927
-0.267787077,E01007928
0.367994618,E01007929
0.171419309,E01007930
-0.100916091,E01007931
-0.07020523,E01007932
0.625753879,E01007933
0.021746934,E01007934
-0.53204224,E01007935
-0.45341537,E01007936
-0.191894057,E01007937
-0.23674643,E01007938
-0.125466093,E01007939
0.424625122,E01007940
3.401190085,E01007941
0.595613952,E01007942
3.409156879,E01007943
0.521176609,E01034842
2.8343442,E01007945
1.851478686,E01007946
2.850776025,E01007947
0.962626384,E01007948
1.07339154,E01007949
1.911195455,E01007950
0.070155507,E01007951
0.006306929,E01007952
0.827810743,E01007953
0.439117248,E01007954
0.040003512,E01007955
-0.152773182,E01007956
-0.516414347,E01007957
-0.449568758,E01007958
-0.329431093,E01007959
-0.051936975,E01007960
0.21920028,E01007961
0.515913625,E01007962
2.400376896,E01007963
1.570874846,E01007964
2.681047006,E01007965
1.431741446,E01007966
