bge_code,bge_type,la_name,co_name,reg_name,country,total_pop,urban_area,urban_pct,tc_goal,treecanopy,tc_gap,priority_i,inc_rank,incnorm,inc_dec,emp_rank,empnorm,emp_dec,hlth_rank,hlthnorm,hlth_dec,temp_diff,tempnorm,NO2_avg,PM25_avg,apb_index,dep_ratio,depratnorm,dep_perc,tes,la_tes,pctmineth,pct_child,pct_senior,la_code,co_code,peat
E01035647,LSOA,Hackney,Hackney South and Shoreditch,London,England,1119,0.038397691,1,0.2,0.1364045,0.0635955,0.500100459,12770,0.610875599,5,19088,0.418608908,7,23394,0.28768584,8,-0.78,0.500657895,28.961,9.58,0.78570288,0.170502092,0.063805276,0.145665773,91,92,0.281221923,0.0974084,0.048257373,E09000012,E14000721,0
E01035648,LSOA,Hackney,Hackney South and Shoreditch,London,England,1537,0.053063186,1,0.2,0.184336333,0.015663667,0.62268895,7487,0.77178322,3,11274,0.656558877,4,13355,0.593407263,5,-0.41,0.525,29.9,9.66,0.805250647,0.344706912,0.132592996,0.256343526,97,92,0.599219258,0.198438517,0.05790501,E09000012,E14000721,0
E01035649,LSOA,Hackney,Hackney South and Shoreditch,London,England,1465,0.08551801,1,0.2,0.095199032,0.104800968,0.628398082,7487,0.77178322,3,11274,0.656558877,4,13355,0.593407263,5,-0.15,0.542105263,31.693,9.812,0.842524582,0.303380783,0.116274675,0.232764505,81,92,0.468771448,0.190443686,0.042320819,E09000012,E14000721,0
E01035650,LSOA,Hackney,Hackney South and Shoreditch,London,England,2016,0.163611546,1,0.2,0.206779153,0,0.659518843,7026,0.785842813,3,10086,0.692708969,4,7452,0.773092859,3,0.54,0.5875,27.246,9.529,0.756535793,0.34939759,0.134445189,0.258928571,100,92,0.568373943,0.138888889,0.120039683,E09000012,E14000721,0
E01035651,LSOA,Islington,Islington North,London,England,1583,0.080595021,1,0.2,0.137025124,0.062974876,0.544116719,13149,0.599316844,5,19620,0.4023795,7,18071,0.449762369,7,1.95,0.680263158,24.67,9.273,0.70039941,0.334738617,0.128656846,0.25078964,90,95,0.448188175,0.193303853,0.057485786,E09000019,E14000763,0
E01035652,LSOA,Islington,Islington North,London,England,1272,0.094065,1,0.2,0.160436324,0.039563676,0.539919157,13149,0.599316844,5,19620,0.4023795,7,18071,0.449762369,7,2.29,0.702631579,25.033,9.319,0.708991908,0.185461323,0.069712182,0.156446541,93,95,0.341653666,0.09827044,0.058176101,E09000019,E14000763,0
E01035653,LSOA,Islington,Islington North,London,England,1423,0.113045827,1,0.2,0.175427185,0.024572815,0.566156667,8272,0.747872762,3,15652,0.523245882,6,15243,0.535888374,6,-0.42,0.524342105,25.726,9.357,0.721972778,0.146655923,0.054389213,0.127898805,96,95,0.322557976,0.117357695,0.01054111,E09000019,E14000763,0
E01035654,LSOA,Islington,Islington North,London,England,1165,0.037074263,1,0.2,0.230838213,0,0.596453532,8272,0.747872762,3,15652,0.523245882,6,15243,0.535888374,6,0.77,0.602631579,25.726,9.357,0.721972778,0.459899749,0.178078836,0.315021459,100,95,0.422680412,0.268669528,0.046351931,E09000019,E14000763,0
E01035655,LSOA,Islington,Islington South and Finsbury,London,England,1728,0.121691767,1,0.2,0.230048318,0,0.57652919,10314,0.685717771,4,15449,0.529408176,6,17066,0.48038021,6,-0.29,0.532894737,29.526,9.711,0.803158382,0.37689243,0.145301992,0.273726852,100,95,0.372321946,0.166666667,0.107060185,E09000019,E14000764,0
E01035656,LSOA,Islington,Islington South and Finsbury,London,England,1488,0.045950688,1,0.2,0.106274085,0.093725915,0.559276699,10314,0.685717771,4,15449,0.529408176,6,17066,0.48038021,6,-1.31,0.465789474,30.577,9.734,0.820465644,0.211726384,0.080083385,0.174731183,85,95,0.406859449,0.149865591,0.024865591,E09000019,E14000764,0
E01035657,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1042,0.199150557,1,0.24,0.093840262,0.146159738,0.654587827,6489,0.802189759,3,11423,0.652013423,4,5938,0.819217646,3,0.68,0.596710526,25.511,10.355,0.787327778,0.109691161,0.039793051,0.098848369,72,87,0.260496183,0.08925144,0.009596929,E09000030,E14000555,0
E01035658,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1287,0.087208357,1,0.2,0.062809501,0.137190499,0.654643834,6489,0.802189759,3,11423,0.652013423,4,5938,0.819217646,3,-0.09,0.546052632,25.312,10.427,0.789297078,0.233940556,0.088855027,0.18958819,74,87,0.409657321,0.182595183,0.006993007,E09000030,E14000555,0
E01035659,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1576,0.128825505,1,0.2,0.117483505,0.082516495,0.68057069,6489,0.802189759,3,11423,0.652013423,4,5938,0.819217646,3,2.18,0.695394737,26.787,9.438,0.743414837,0.409660107,0.158240863,0.290609137,84,87,0.569708492,0.208121827,0.08248731,E09000030,E14000555,0
E01035660,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1442,0.106340506,1,0.2,0.138140379,0.061859621,0.654067537,7712,0.764921163,3,12036,0.633343502,5,9948,0.697111869,4,2.53,0.718421053,27.496,9.522,0.759795772,0.313296903,0.120190223,0.238557559,88,87,0.578947368,0.185852982,0.052704577,E09000030,E14000555,0
E01035661,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1637,0.06056011,1,0.2,0.162857503,0.037142497,0.653899505,7712,0.764921163,3,12036,0.633343502,5,9948,0.697111869,4,2.11,0.690789474,26.964,9.44,0.746200847,0.414866033,0.160296511,0.293219304,93,87,0.559414991,0.255345144,0.03787416,E09000030,E14000555,0
E01035662,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1109,0.028581534,1,0.2,0.179102824,0.020897176,0.463891634,19542,0.404708896,7,28102,0.144325808,9,17872,0.455825006,6,1.25,0.634210526,27.604,9.521,0.761343151,0.07357212,0.025530837,0.068530207,97,87,0.254725473,0.052299369,0.016230839,E09000030,E14000555,0
E01035663,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1324,0.094171273,1,0.2,0.18370112,0.01629888,0.485444629,19542,0.404708896,7,28102,0.144325808,9,17872,0.455825006,6,1.61,0.657894737,27.424,9.509,0.757825154,0.386387435,0.149051255,0.278700906,97,87,0.481981982,0.240936556,0.03776435,E09000030,E14000555,0
E01035664,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,2513,0.141052994,1,0.2,0.182495651,0.017504349,0.635989641,9555,0.70883528,4,13932,0.575686394,5,11325,0.655176091,4,2.02,0.684868421,29.622,9.706,0.804251357,0.374726477,0.144446729,0.272582571,96,87,0.45675568,0.190210903,0.082371667,E09000030,E14000555,0
E01035665,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1430,0.10436118,1,0.2,0.105347825,0.094652175,0.608487641,5110,0.844246546,2,11594,0.646796827,4,14156,0.569004387,5,-0.59,0.513157895,26.592,9.375,0.736168192,0.212892282,0.080543759,0.175524476,83,87,0.532821229,0.162937063,0.012587413,E09000030,E14000882,0
E01035666,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1920,0.055570107,1,0.2,0.085711282,0.114288718,0.613350705,5110,0.844246546,2,11594,0.646796827,4,14156,0.569004387,5,-0.84,0.496710526,26.595,9.441,0.740747919,0.32505176,0.124831826,0.2453125,80,87,0.708311553,0.217708333,0.027604167,E09000030,E14000882,0
E01035667,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1994,0.155218828,1,0.2,0.116040659,0.083959341,0.637956028,5110,0.844246546,2,11594,0.646796827,4,14156,0.569004387,5,1.02,0.619078947,26.551,9.41,0.737959514,0.437635184,0.169287296,0.30441324,84,87,0.7839599,0.269809428,0.034603811,E09000030,E14000882,0
E01035668,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,2072,0.174556909,1,0.2,0.131168792,0.068831208,0.635569168,8610,0.737594925,4,14326,0.563575351,5,10657,0.675511821,4,2.11,0.690789474,29.985,9.719,0.810576437,0.24295141,0.092413115,0.19546332,87,87,0.543876567,0.1496139,0.045849421,E09000030,E14000555,0
E01035669,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1386,0.096049461,1,0.2,0.065488511,0.134511489,0.637315511,8610,0.737594925,4,14326,0.563575351,5,10657,0.675511821,4,1.99,0.682894737,31.853,9.879,0.849522334,0.19379845,0.073004237,0.162337662,75,87,0.530434783,0.145021645,0.017316017,E09000030,E14000555,0
E01035670,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,4272,0.304180297,1,0.2,0.174910975,0.025089025,0.598041611,9759,0.702598432,4,18761,0.42856925,7,9560,0.708932488,4,1.34,0.640131579,27.267,9.473,0.753002293,0.229352518,0.087043362,0.18656367,95,87,0.666043905,0.140449438,0.046114232,E09000030,E14000555,0
E01035671,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,2158,0.057342596,1,0.2,0.043333536,0.156666464,0.619210207,7030,0.785720821,3,11988,0.63480781,5,14039,0.572568852,5,0.86,0.608552632,26.816,9.443,0.744192335,0.301568154,0.115558928,0.231696015,72,87,0.623959297,0.217794254,0.013901761,E09000030,E14000882,0
E01035672,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,2958,0.114619081,1,0.2,0.071479291,0.128520709,0.634547139,7030,0.785720821,3,11988,0.63480781,5,14039,0.572568852,5,1.26,0.634868421,27.119,9.424,0.74742088,0.485685585,0.188260809,0.326910074,76,87,0.752961083,0.291413117,0.035496957,E09000030,E14000882,0
E01035673,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1135,0.020500788,1,0.2,0.111677445,0.088322555,0.627556687,7030,0.785720821,3,11988,0.63480781,5,14039,0.572568852,5,1.64,0.659868421,27.219,9.418,0.748505001,0.301605505,0.115573676,0.231718062,84,87,0.622557726,0.195594714,0.036123348,E09000030,E14000882,0
E01035674,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1386,0.088233734,1,0.2,0.339510849,0,0.64757801,5432,0.83442618,2,11190,0.659121415,4,8093,0.753564465,3,-0.36,0.528289474,26.564,9.423,0.739047268,0.353515625,0.136071265,0.261183261,100,87,0.571531272,0.216450216,0.044733045,E09000030,E14000882,0
E01035675,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1783,0.066972839,1,0.2,0.285621215,0,0.666438268,5432,0.83442618,2,11190,0.659121415,4,8093,0.753564465,3,1.7,0.663815789,26.559,9.419,0.738697611,0.329604773,0.126629661,0.247896803,100,87,0.622122403,0.195737521,0.052159282,E09000030,E14000882,0
E01035676,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1562,0.099903585,1,0.2,0.136087812,0.063912188,0.687140023,2848,0.9131721,2,6542,0.800610128,3,14032,0.572782111,5,1.45,0.647368421,27.611,9.555,0.763784026,0.557328016,0.216550035,0.35787452,87,87,0.793235482,0.275288092,0.082586428,E09000030,E14000882,0
E01035677,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1510,0.062435611,1,0.2,0.055323234,0.144676766,0.666969956,2848,0.9131721,2,6542,0.800610128,3,14032,0.572782111,5,0.82,0.605921053,27.331,9.457,0.752860621,0.349419124,0.134453692,0.258940397,72,87,0.708635465,0.228476821,0.030463576,E09000030,E14000882,0
E01035678,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1934,0.082459454,1,0.2,0.092913617,0.107086383,0.626710113,6099,0.814083992,3,13464,0.589841367,5,15354,0.532506702,6,1.68,0.6625,27.219,9.418,0.748505001,0.424153166,0.163963693,0.297828335,81,87,0.625516529,0.246122027,0.051706308,E09000030,E14000882,0
E01035679,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1595,0.121253997,1,0.2,0.131162242,0.068837758,0.627867294,6099,0.814083992,3,13464,0.589841367,5,15354,0.532506702,6,1.62,0.658552632,28.434,9.523,0.773900514,0.389372822,0.150230086,0.280250784,87,87,0.603491272,0.218808777,0.061442006,E09000030,E14000882,0
E01035680,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1855,0.078484481,1,0.2,0.162664441,0.037335559,0.670545193,3396,0.896459178,2,8516,0.740482001,3,10296,0.686509871,4,0.59,0.590789474,27.311,9.516,0.756615214,0.345177665,0.13277888,0.256603774,92,87,0.615508885,0.236118598,0.020485175,E09000030,E14000555,0
E01035681,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,2008,0.106329784,1,0.2,0.123206893,0.076793107,0.695264822,3396,0.896459178,2,8516,0.740482001,3,10296,0.686509871,4,2.05,0.686842105,27.89,9.554,0.767890213,0.490720119,0.19024878,0.329183267,84,87,0.812780829,0.258964143,0.070219124,E09000030,E14000555,0
E01035682,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1478,0.057506072,1,0.2,0.123703925,0.076296075,0.704703478,3001,0.908505901,2,6403,0.804850519,3,8068,0.754326103,3,1,0.617763158,27.675,9.555,0.764741708,0.467725919,0.181169131,0.318673884,84,87,0.732479784,0.290933694,0.027740189,E09000030,E14000555,0
E01035683,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1840,0.063228185,1,0.2,0.12000448,0.07999552,0.713350852,3001,0.908505901,2,6403,0.804850519,3,8068,0.754326103,3,1.52,0.651973684,27.611,9.555,0.763784026,0.529509559,0.205565447,0.346195652,83,87,0.830786026,0.280434783,0.06576087,E09000030,E14000555,0
E01035684,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1568,0.048446773,1,0.2,0.097443749,0.102556251,0.725307039,2463,0.924913843,1,4240,0.870805369,2,7452,0.773092859,3,1.77,0.668421053,27.219,9.418,0.748505001,0.472300469,0.18297547,0.320790816,78,87,0.657306956,0.267857143,0.052933673,E09000030,E14000882,0
E01035685,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1476,0.051424123,1,0.2,0.135287033,0.064712967,0.743018982,2463,0.924913843,1,4240,0.870805369,2,7452,0.773092859,3,2.16,0.694078947,27.219,9.418,0.748505001,0.706358382,0.275397195,0.41395664,86,87,0.70886933,0.33401084,0.079945799,E09000030,E14000882,0
E01035686,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1512,0.064750448,1,0.2,0.061699936,0.138300064,0.524031414,13938,0.575253896,5,26686,0.187400854,9,20009,0.390720205,7,2.78,0.734868421,32.162,9.825,0.850435824,0.232273839,0.088196895,0.188492063,79,87,0.629874422,0.156084656,0.032407407,E09000030,E14000555,0
E01035687,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1759,0.071877831,1,0.2,0.032882824,0.167117176,0.504786557,13938,0.575253896,5,26686,0.187400854,9,20009,0.390720205,7,0.65,0.594736842,32.583,9.823,0.856598159,0.246633593,0.093867087,0.197839682,76,87,0.60137457,0.172256964,0.025582717,E09000030,E14000555,0
E01035688,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1665,0.027051912,1,0.2,0.065068999,0.134931001,0.485442011,12899,0.606941352,5,26345,0.197773032,9,19731,0.399189617,7,-1.84,0.430921053,33.285,9.82,0.866896609,0.180851064,0.067891743,0.153153153,81,87,0.679832436,0.147147147,0.006006006,E09000030,E14000555,0
E01035689,LSOA,Tower Hamlets,Bethnal Green and Bow,London,England,1613,0.053719474,1,0.2,0.062497172,0.137502828,0.514963625,12899,0.606941352,5,26345,0.197773032,9,19731,0.399189617,7,0.83,0.606578947,32.162,9.825,0.850435824,0.276107595,0.105505395,0.216367018,79,87,0.636868064,0.195908246,0.020458772,E09000030,E14000555,0
E01035690,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,2028,0.065190334,1,0.2,0.09789554,0.10210446,0.458661755,15403,0.530726768,6,24774,0.245576571,8,24642,0.249695345,8,-0.41,0.525,27.611,9.555,0.763784026,0.202133966,0.076295656,0.168145957,86,87,0.541112752,0.144970414,0.023175542,E09000030,E14000882,0
E01035691,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1918,0.100648145,0.99,0.2,0.265838513,0,0.445007412,15403,0.530726768,6,24774,0.245576571,8,24642,0.249695345,8,-1.77,0.435526316,27.499,9.489,0.757573246,0.213924051,0.080951171,0.176225235,100,87,0.409657321,0.143378519,0.032846715,E09000030,E14000882,0
E01035692,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1462,0.058851356,1,0.2,0.097906148,0.102093852,0.703204727,3024,0.907804447,2,6664,0.796888347,3,6353,0.806574458,3,0.94,0.613815789,27.219,9.418,0.748505001,0.383159886,0.147776803,0.277017784,79,87,0.567530696,0.216826265,0.060191518,E09000030,E14000882,0
E01035693,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1559,0.076537399,1,0.2,0.134769423,0.065230577,0.635726379,5944,0.818811187,3,10442,0.681879195,4,15086,0.54067146,6,1.48,0.649342105,27.219,9.418,0.748505001,0.343965517,0.132300243,0.255933291,88,87,0.561335902,0.215522771,0.04041052,E09000030,E14000882,0
E01035694,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,2216,0.100938802,1,0.2,0.175152771,0.024847229,0.705498805,3024,0.907804447,2,6664,0.796888347,3,6353,0.806574458,3,0.5,0.584868421,27.73,9.499,0.761716977,0.461741425,0.178806053,0.315884477,95,87,0.708803612,0.27166065,0.044223827,E09000030,E14000882,0
E01035695,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1651,0.076088664,1,0.2,0.189810482,0.010189518,0.645227911,5944,0.818811187,3,10442,0.681879195,4,15086,0.54067146,6,1.2,0.630921053,28.675,9.543,0.77888098,0.474107143,0.183688866,0.321623259,98,87,0.702735562,0.24954573,0.072077529,E09000030,E14000882,0
E01035696,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1182,0.09703661,1,0.2,0.149041586,0.050958414,0.556444367,10874,0.668638873,4,15509,0.527577791,6,18665,0.431665854,7,-0.06,0.548026316,29.354,9.622,0.794469453,0.192734612,0.072584162,0.161590525,91,87,0.479324895,0.145516074,0.01607445,E09000030,E14000882,0
E01035697,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1670,0.11638974,1,0.2,0.087294797,0.112705203,0.55747033,10874,0.668638873,4,15509,0.527577791,6,18665,0.431665854,7,-0.78,0.500657895,31.541,9.627,0.827538804,0.246268657,0.093722986,0.19760479,82,87,0.529271207,0.145508982,0.052095808,E09000030,E14000882,0
E01035698,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,999,0.004202966,1,0.2,0.093342752,0.106657248,0.403566196,14738,0.550946964,6,28681,0.126754118,9,23973,0.270046308,8,-5.09,0.217105263,27.611,9.233,0.741659524,0.305882353,0.117262462,0.234234234,87,87,0.493013972,0.225225225,0.009009009,E09000030,E14000882,0
E01035699,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1714,0.02127012,1,0.2,0.095544403,0.104455597,0.436524071,14738,0.550946964,6,28681,0.126754118,9,23973,0.270046308,8,-1.46,0.455921053,27.611,9.233,0.741659524,0.257520176,0.098165838,0.204784131,87,87,0.687027341,0.19369895,0.011085181,E09000030,E14000882,0
E01035700,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1155,0.008375056,0.94,0.2,0.096177745,0.103822255,0.361966755,24431,0.255908994,8,30655,0.066748017,10,20479,0.376401414,7,-4.92,0.228289474,29.652,9.596,0.797142211,0.064516129,0.021954926,0.060606061,89,87,0.446568202,0.049350649,0.011255411,E09000030,E14000882,0
E01035701,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1179,0.013605733,0.92,0.2,0.09991148,0.10008852,0.367934367,24431,0.255908994,8,30655,0.066748017,10,20479,0.376401414,7,-4.33,0.267105263,29.652,9.596,0.797142211,0.066968326,0.022923217,0.062765055,89,87,0.505962521,0.050890585,0.01187447,E09000030,E14000882,0
E01035702,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1500,0.187953025,0.88,0.24,0.162475126,0.077524874,0.391063615,24431,0.255908994,8,30655,0.066748017,10,20479,0.376401414,7,-3.59,0.315789474,30.059,9.519,0.797941831,0.332149201,0.127634371,0.249333333,91,87,0.690714763,0.23,0.019333333,E09000030,E14000882,0
E01035703,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1109,0.064436738,1,0.2,0.134264747,0.065735253,0.462948495,12145,0.629906371,5,20511,0.375289811,7,16782,0.48900195,6,-5.88,0.165131579,27.611,9.233,0.741659524,0.056190476,0.018667401,0.053201082,91,87,0.579945799,0.045987376,0.007213706,E09000030,E14000882,0
E01035704,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1750,0.020327321,1,0.2,0.107113625,0.092886375,0.510848837,12145,0.629906371,5,20511,0.375289811,7,16782,0.48900195,6,-2.41,0.393421053,27.611,9.233,0.741659524,0.286764706,0.109713536,0.222857143,86,87,0.711505438,0.210857143,0.012,E09000030,E14000882,0
E01035705,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1445,0.133506586,1,0.2,0.180334837,0.019665163,0.556549791,12145,0.629906371,5,20511,0.375289811,7,16782,0.48900195,6,0.83,0.606578947,30.466,9.116,0.77634211,0.430693069,0.166546084,0.301038062,96,87,0.544889503,0.210380623,0.090657439,E09000030,E14000882,0
E01035706,LSOA,Tower Hamlets,Poplar and Limehouse,London,England,1285,0.082819428,1,0.2,0.156627173,0.043372827,0.494461418,12145,0.629906371,5,20511,0.375289811,7,16782,0.48900195,6,-4.06,0.284868421,27.611,9.233,0.741659524,0.285,0.109016712,0.221789883,93,87,0.606506584,0.189883268,0.031906615,E09000030,E14000882,0
E01035707,LSOA,Camden,Holborn and St Pancras,London,England,2450,0.206397644,1,0.2,0.237107833,0,0.488274654,19181,0.415703437,7,21163,0.35552166,7,22366,0.318958689,8,1.29,0.636842105,26.447,9.397,0.735510055,0.327913279,0.125961746,0.246938776,100,90,0.272430669,0.132244898,0.114693878,E09000007,E14000750,0
